DestinationID,Name,County,LocationDefined,State,Zip,FiscalYear,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Meals
160,Worcester,"Worcester County, MA",Worcester,MA,01516,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01518,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01519,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01520,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
158,Springfield,"Hampden County, MA",Hampden,MA,01521,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
160,Worcester,"Worcester County, MA",Worcester,MA,01522,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01523,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01524,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01525,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01526,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01527,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01529,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01531,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01532,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01534,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01535,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01536,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
